statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
53,2000,2,3052,8218,102451,2392735,0,3.0489559,2.1600001,31779,4.9499998,10.8,4.3951645,7.2585979,2.588043,Washington,160,57825,9466,13562,13562,2978.9851,343.45633
54,1985,2,244,1424,28727,886380,0,1.377017,1.66,10896,13.441667,22.299999,3.19083,8.1415749,.20971549,West Virginia,638,3905,1547,1640,1567,849.37512,160.65344
54,1986,1,201,1204,28241,874134,0,1.456977,1.64,11392,12.016666,22.4,3.187072,8.2381172,.5311693,West Virginia,968,4241,1547,1640,1547,711.7312,137.73631
54,1987,2,200,1190,27684,861842,0,2.4244089,1.64,11849,10.825,21.6,3.1793375,8.2274733,.80736965,West Virginia,841,4421,1547,1640,1547,722.43896,138.07635
54,1988,1,199,1188,27057,848523,0,2.6321499,1.64,12524,9.708333,17.9,3.1725354,8.1667929,.81943256,West Virginia,807,4811,1547,1640,1547,735.48438,140.008
54,1989,2,211,1250,26537,836900,0,2.747148,1.6,13454,8.6583338,15.7,3.1655917,8.0348167,2.1033695,West Virginia,943,4646,1547,1640,1547,795.11627,149.36073
54,1990,2,215,1272,26356,829800,0,.78625149,1.72,14493,8.625,18.1,3.1481161,7.8755493,2.8451121,West Virginia,1000,5059,1700,1565,1850,815.75354,153.28995
54,1991,2,208,1222,26278,832800,0,.55690038,1.7,15095,10.491667,17.9,3.1332438,7.677062,2.7797313,West Virginia,1038,6163,1585,1644,1736,791.53662,146.73392
54,1992,2,239,1354,26357,836785,0,1.063342,1.66,16112,11.291667,22.299999,3.1239376,7.6023097,2.4910722,West Virginia,988,5688,1680,1745,1730,906.77997,161.80978
54,1993,1,257,1467,26805,841999,0,1.380338,1.67,16548,10.433333,22.200001,3.155601,7.6159024,3.9614005,West Virginia,1379,5720,1800,1805,1800,958.77637,174.22824
54,1994,1,274,1563,27057,843110,0,.914689,1.64,17194,8.7333336,18.6,3.1887753,7.654438,3.7353997,West Virginia,1380,5992,1900,1900,1900,1012.6769,185.38506
54,1995,2,405,1975,27261,844790,0,1.555511,1.61,17727,7.8583331,16.700001,3.2280269,7.6754947,4.8253551,West Virginia,923,6127,2438,2377,2485,1485.6388,233.7859
54,1996,1,416,2181,26994,844501,0,1.104406,1.61,18445,7.4166665,18.5,3.2630806,7.6483097,3.1819041,West Virginia,869,5669,2640,2730,2580,1541.0833,258.25903
54,1997,2,472,2487,27248,842036,0,1.324366,1.6,19243,6.791667,16.4,3.2878919,7.5293837,1.9789865,West Virginia,894,6298,2378,2404,2370,1732.2372,295.35553
54,1998,2,520,2744,27435,839847,0,2.202656,1.63,20226,6.5083332,17.799999,3.3294096,7.3736691,1.4871043,West Virginia,975,6511,2698,2827,2695,1895.3892,326.72617
54,1999,2,526,2761,26503,838616,0,2.583149,1.66,20729,6.2750001,15.7,3.3258979,7.1366086,1.4350377,West Virginia,1158,6070,3059,2880,2950,1984.681,329.23294
54,2000,1,598,2932,28847,834263,0,1.490641,1.64,21899,5.4666667,14.7,3.3912337,6.8844247,1.217268,West Virginia,1112,6216,3123,3253,3123,2073.0059,351.44794
55,1985,1,1954,3104,100543,2185024,0,.430711,3.1900001,13840,7.2083335,11.6,5.2192116,8.124342,.40008837,Wisconsin,3427,23877,4089,,,1943.447,142.05794
55,1986,1,2136,3132,103145,2184121,0,.77265757,3.1600001,14528,6.9083333,10.7,5.2051663,8.0427256,.79894489,Wisconsin,3854,24648,,4591,,2070.8711,143.39865
55,1987,2,2234,3395,106102,2189474,0,1.40544,3.1099999,15280,6.0916667,9,5.1890535,7.8616691,1.2974433,Wisconsin,4009,25188,4680,4680,,2105.521,155.06007
55,1988,2,2244,3637,109700,2205866,0,1.747916,3.02,16057,4.2166667,7.8000002,5.1767478,7.6367049,1.3061851,Wisconsin,4128,26305,4683,,4683,2045.5789,164.87856
55,1989,2,2501,3837,113804,2216346,0,1.594612,2.96,17283,4.25,8.3999996,5.1645269,7.3461866,2.0384283,Wisconsin,4042,27284,4889,6672,4889,2197.6379,173.12279
55,1990,1,2783,4062,117608,2233784,0,1.417225,3.0699999,18072,4.3416667,9.3000002,5.1586976,7.0781245,2.589426,Wisconsin,4099,29370,5241,5241,5241,2366.3357,181.8439
55,1991,2,3148,4118,121175,2254256,0,1.773232,2.76,18557,5.3416667,9.8999996,5.2804027,6.8463845,3.1625535,Wisconsin,4179,31478,6497,6497,6497,2597.8955,182.67668
55,1992,2,3775,4518,124533,2276493,0,1.348102,2.74,19683,5.1500001,10.9,5.3917055,6.8376875,3.8802898,Wisconsin,5560,40424,6342,6342,6342,3031.325,198.46317
55,1993,1,3908,4280,127754,2297666,0,1.171338,2.71,20331,4.5166669,12.6,5.4979162,6.9307709,5.388515,Wisconsin,6615,43125,6550,6550,6550,3059.0039,186.27599
55,1994,1,4577,4802,131033,2313194,0,1.787151,2.72,21413,4.3083334,9,5.6213818,7.0799141,4.343864,Wisconsin,7065,45901,7230,7230,7230,3493.0132,207.59175
55,1995,1,5094,5296,134308,2329749,0,1.476738,2.6500001,22215,3.75,8.5,5.7285109,7.2465553,4.6288834,Wisconsin,7548,47269,7499,7499,7499,3792.7749,227.32063
55,1996,1,5989,5952,137738,2343796,0,1.014791,2.6500001,23273,3.625,8.8000002,5.8534927,7.4114728,3.3078482,Wisconsin,9325,51757,9538,9539,9539,4348.1104,253.94702
55,1997,2,7292,7458,139321,2354983,0,1.4757349,2.71,24514,3.4916668,8.1999998,5.9402456,7.5444727,2.0318205,Wisconsin,9540,53848,10288,10288,10288,5233.9561,316.69019
55,1998,1,8397,8376,140846,2364166,0,.8546828,2.6500001,26175,3.2750001,8.8000002,6.025363,7.6391478,1.6988595,Wisconsin,9282,54232,,11136,,5961.8306,354.28986
55,1999,2,9127,9175,139782,2377217,0,.95632678,2.72,27135,3.075,8.6000004,6.1369662,7.6334615,1.4251783,Wisconsin,8944,53258,,10951,,6529.4531,385.95551
55,2000,2,8851,8293,147206,2352880,0,.97944909,2.76,28570,3.3916667,9.3000002,6.2505646,7.5686679,1.5629748,Wisconsin,9923,53242,,11739,,6012.6626,352.46167
56,1985,1,33,656,2039,245017,0,-.029842401,2.8399999,14317,7.1500001,12,.75253439,8.0616446,0,Wyoming,332,1716,605,675,605,1618.4404,267.73651
56,1986,2,32,739,2060,242263,0,.23633841,2.6400001,14064,8.8916664,14.6,.74604923,8.1246939,0,Wyoming,337,1840,,950,,1553.3981,305.04037
56,1987,2,30,710,2038,232359,0,-.039012998,2.5599999,14177,8.2250004,10.8,.73714417,8.0841665,0,Wyoming,366,1917,,950,,1472.0314,305.56165
56,1988,2,52,698,2025,225730,0,1.73311,2.46,14918,6.5916667,9.6000004,.72896349,7.9934311,0,Wyoming,333,2186,,950,,2567.9011,309.21896
56,1989,2,51,736,2031,221733,0,.1227088,2.3800001,16440,6.3333335,10.9,.72176319,7.8289666,.87257558,Wyoming,326,3060,788,795,609,2511.0784,331.93076
56,1990,2,49,809,2037,218741,0,-.1855092,2.6300001,18002,5.3166666,11,.80469531,7.7131963,0,Wyoming,313,2980,793,795,614,2405.4983,369.84378
56,1991,1,48,825,2043,220964,0,-.20056321,2.5599999,18680,5.0916667,9.8999996,.79633927,7.7522535,1.3064495,Wyoming,389,3126,88,777,619,2349.4861,373.36398
56,1992,1,48,795,2128,223803,0,.1111996,2.5599999,19346,5.6833334,10.3,.83367795,7.891243,3.0026746,Wyoming,404,3310,977,977,977,2255.6392,355.22311
56,1993,2,53,954,2073,226681,0,.1085809,2.45,19976,5.541667,13.3,.80066782,8.0356216,2.1138029,Wyoming,368,3236,977,977,977,2556.6812,420.85574
56,1994,1,55,887,2080,229775,0,.96073699,2.4300001,20498,5.0500002,9.3000002,.7901395,8.2126579,2.914948,Wyoming,313,3367,977,1126,1035,2644.2307,386.02982
56,1995,1,65,989,2141,231492,0,-.87608188,2.29,21039,4.8833332,12.2,.8066836,8.416811,2.6795285,Wyoming,403,3654,981,1244,1035,3035.9646,427.22858
56,1996,1,73,1067,2159,232225,0,.37906981,2.3399999,21875,5.1750002,11.9,.82341135,8.5937805,1.0242397,Wyoming,364,3432,981,1244,1035,3381.1951,459.4682
56,1997,1,74,1077,2102,232215,0,-.2082566,2.3299999,23412,4.8083334,13.5,.79207081,8.6917791,0,Wyoming,422,3486,1231,1243,1047,3520.4568,463.79434
56,1998,2,69,1086,2210,232515,0,-.86986887,2.4000001,24836,4.9250002,10.6,.84347111,8.7327089,1.630035,Wyoming,448,3825,1231,1243,1047,3122.1719,467.06665
56,1999,2,81,1187,2232,231526,0,-.42073211,2.4300001,26536,4.8499999,11.6,.86608702,8.6467524,0,Wyoming,458,3841,1231,1243,1047,3629.0322,512.68542
56,2000,2,93,1150,2182,228279,0,.1136283,2.46,28460,3.825,10.8,.93523461,8.4499464,1.2143635,Wyoming,514,4115,1314,1303,1251,4262.145,503.7695
